"holiday","temp","rain_1h","snow_1h","clouds_all","weather_main","weather_description","date_time","traffic_volume"
"None",-3.87,0,0,90,"Haze","haze","2017-02-07 11:00:00",4108
"None",-4.19,0,0,90,"Mist","mist","2017-02-07 12:00:00",4339
"None",-4.19,0,0,90,"Snow","light snow","2017-02-07 12:00:00",4339
"None",-4.52999999999997,0,0,90,"Mist","mist","2017-02-07 13:00:00",4321
"None",-4.52999999999997,0,0,90,"Snow","light snow","2017-02-07 13:00:00",4321
"None",-5.25,0,0,90,"Snow","light snow","2017-02-07 14:00:00",4646
"None",-5,0,0,90,"Mist","mist","2017-02-07 15:00:00",5350
"None",-5.56,0,0,90,"Clouds","overcast clouds","2017-02-07 16:00:00",6499
"None",-6,0,0,90,"Clouds","overcast clouds","2017-02-07 17:00:00",5784
"None",-6.62,0,0,1,"Clear","sky is clear","2017-02-07 18:00:00",4454
"None",-7.25999999999999,0,0,75,"Clouds","broken clouds","2017-02-07 19:00:00",3103
"None",-7.63999999999999,0,0,40,"Clouds","scattered clouds","2017-02-07 20:00:00",2566
"None",-8.63999999999999,0,0,5,"Clear","sky is clear","2017-02-07 21:00:00",2264
"None",-9.42999999999995,0,0,75,"Clouds","broken clouds","2017-02-07 22:00:00",1570
"None",-10.56,0,0,75,"Clouds","broken clouds","2017-02-07 23:00:00",954
"None",-11.1799999999999,0,0,75,"Snow","light snow","2017-02-08 00:00:00",739
"None",-12.06,0,0,1,"Snow","light snow","2017-02-08 01:00:00",561
"None",-13.06,0,0,1,"Clear","sky is clear","2017-02-08 02:00:00",407
"None",-13.99,0,0,1,"Clear","sky is clear","2017-02-08 03:00:00",387
"None",-14.9299999999999,0,0,1,"Clear","sky is clear","2017-02-08 04:00:00",914
"None",-16.32,0,0,1,"Clear","sky is clear","2017-02-08 05:00:00",2833
"None",-17.06,0,0,1,"Clear","sky is clear","2017-02-08 06:00:00",5795
"None",-17.49,0,0,1,"Clear","sky is clear","2017-02-08 07:00:00",6785
"None",-18.06,0,0,40,"Clouds","scattered clouds","2017-02-08 08:00:00",6115
"None",-17.8,0,0,40,"Clouds","scattered clouds","2017-02-08 09:00:00",5033
"None",-17.07,0,0,20,"Clouds","few clouds","2017-02-08 10:00:00",4141
"None",-15.69,0,0,20,"Haze","haze","2017-02-08 11:00:00",4703
"None",-14.07,0,0,1,"Clear","sky is clear","2017-02-08 12:00:00",4825
"None",-12.94,0,0,5,"Clear","sky is clear","2017-02-08 13:00:00",4725
"None",-12,0,0,1,"Clear","sky is clear","2017-02-08 14:00:00",5072
"None",-11.13,0,0,20,"Clouds","few clouds","2017-02-08 15:00:00",5715
"None",-10.6799999999999,0,0,1,"Clear","sky is clear","2017-02-08 16:00:00",6620
"None",-10.56,0,0,5,"Clear","sky is clear","2017-02-08 17:00:00",6546
"None",-11.56,0,0,8,"Clear","sky is clear","2017-02-08 18:00:00",4966
"None",-11.99,0,0,40,"Clouds","scattered clouds","2017-02-08 19:00:00",3398
"None",-12.73,0,0,90,"Clouds","overcast clouds","2017-02-08 20:00:00",2706
"None",-12.73,0,0,40,"Clouds","scattered clouds","2017-02-08 21:00:00",2819
"None",-13.13,0,0,1,"Clear","sky is clear","2017-02-08 22:00:00",3925
"None",-13.53,0,0,1,"Clear","sky is clear","2017-02-08 23:00:00",1237
"None",-13.79,0,0,1,"Clear","sky is clear","2017-02-09 00:00:00",602
"None",-13.99,0,0,1,"Clear","sky is clear","2017-02-09 01:00:00",355
"None",-14.86,0,0,1,"Clear","sky is clear","2017-02-09 02:00:00",292
"None",-15.73,0,0,1,"Clear","sky is clear","2017-02-09 03:00:00",342
"None",-16,0,0,1,"Clear","sky is clear","2017-02-09 04:00:00",878
"None",-16.33,0,0,1,"Clear","sky is clear","2017-02-09 05:00:00",2731
"None",-16.66,0,0,1,"Clear","sky is clear","2017-02-09 06:00:00",5706
"None",-16.86,0,0,1,"Clear","sky is clear","2017-02-09 07:00:00",6630
"None",-17.13,0,0,5,"Clear","sky is clear","2017-02-09 08:00:00",5886
"None",-16,0,0,5,"Clear","sky is clear","2017-02-09 09:00:00",5121
"None",-14.9299999999999,0,0,1,"Clear","sky is clear","2017-02-09 10:00:00",4527
"None",-13.13,0,0,1,"Clear","sky is clear","2017-02-09 11:00:00",4789
"None",-11.5,0,0,1,"Clear","sky is clear","2017-02-09 12:00:00",4864
"None",-9.94,0,0,1,"Clear","sky is clear","2017-02-09 13:00:00",4959
"None",-8.53999999999996,0,0,1,"Clear","sky is clear","2017-02-09 14:00:00",5327
"None",-7.46999999999997,0,0,5,"Clear","sky is clear","2017-02-09 15:00:00",5977
"None",-7.06999999999999,0,0,5,"Clear","sky is clear","2017-02-09 16:00:00",6594
"None",-6.56999999999999,0,0,1,"Clear","sky is clear","2017-02-09 17:00:00",6168
"None",-7.62,0,0,40,"Clouds","scattered clouds","2017-02-09 18:00:00",4828
"None",-7.56999999999999,0,0,75,"Clouds","broken clouds","2017-02-09 19:00:00",3397
"None",-7.42999999999995,0,0,40,"Clouds","scattered clouds","2017-02-09 20:00:00",2931
"None",-7.25,0,0,90,"Clouds","overcast clouds","2017-02-09 21:00:00",2765
"None",-6.73999999999995,0,0,75,"Clouds","broken clouds","2017-02-09 22:00:00",2020
"None",-6.59999999999997,0,0,75,"Clouds","broken clouds","2017-02-09 23:00:00",1158
"None",-6.35999999999996,0,0,90,"Clouds","overcast clouds","2017-02-10 00:00:00",590
"None",-6.13,0,0,90,"Clouds","overcast clouds","2017-02-10 01:00:00",393
"None",-6.13,0,0,90,"Clouds","overcast clouds","2017-02-10 02:00:00",303
"None",-6.06999999999999,0,0,1,"Clear","sky is clear","2017-02-10 03:00:00",340
"None",-6.35999999999996,0,0,1,"Clear","sky is clear","2017-02-10 04:00:00",874
"None",-6.25,0,0,1,"Clear","sky is clear","2017-02-10 05:00:00",2750
"None",-5.88,0,0,1,"Clear","sky is clear","2017-02-10 06:00:00",5684
"None",-5.69,0,0,1,"Clear","sky is clear","2017-02-10 07:00:00",6474
"None",-5.53999999999996,0,0,1,"Clear","sky is clear","2017-02-10 08:00:00",5710
"None",-4.81999999999999,0,0,1,"Clear","sky is clear","2017-02-10 09:00:00",4795
"None",-3.44,0,0,1,"Clear","sky is clear","2017-02-10 10:00:00",4203
"None",-2,0,0,1,"Clear","sky is clear","2017-02-10 11:00:00",4464
"None",0.240000000000009,0,0,75,"Clouds","broken clouds","2017-02-10 12:00:00",4664
"None",2.12,0,0,40,"Clouds","scattered clouds","2017-02-10 13:00:00",4622
"None",3.87,0,0,40,"Clouds","scattered clouds","2017-02-10 14:00:00",4989
"None",5.43000000000001,0,0,40,"Clouds","scattered clouds","2017-02-10 15:00:00",5670
"None",6.46000000000004,0,0,1,"Clear","sky is clear","2017-02-10 16:00:00",6566
"None",6.40000000000003,0,0,1,"Clear","sky is clear","2017-02-10 17:00:00",6124
"None",5.63,0,0,40,"Clouds","scattered clouds","2017-02-10 18:00:00",4694
"None",4.81,0,0,75,"Clouds","broken clouds","2017-02-10 19:00:00",3186
"None",4.44,0,0,1,"Clear","sky is clear","2017-02-10 20:00:00",2646
"None",4.93000000000001,0,0,75,"Clouds","broken clouds","2017-02-10 21:00:00",2487
"None",5.25,0,0,1,"Clear","sky is clear","2017-02-10 22:00:00",2242
"None",5.57000000000005,0,0,1,"Clear","sky is clear","2017-02-10 23:00:00",1069
"None",5.21000000000004,0,0,1,"Clear","sky is clear","2017-02-11 00:00:00",1197
"None",4.74000000000001,0,0,1,"Clear","sky is clear","2017-02-11 01:00:00",788
"None",4.54000000000002,0,0,40,"Clouds","scattered clouds","2017-02-11 02:00:00",538
"None",4.20000000000005,0,0,1,"Clear","sky is clear","2017-02-11 03:00:00",334
"None",3.54000000000002,0,0,1,"Clear","sky is clear","2017-02-11 04:00:00",265
"None",3.07000000000005,0,0,1,"Clear","sky is clear","2017-02-11 05:00:00",460
"None",2.54000000000002,0,0,1,"Clear","sky is clear","2017-02-11 06:00:00",875
"None",2.07000000000005,0,0,90,"Clouds","overcast clouds","2017-02-11 07:00:00",1249
"None",1.61000000000001,0,0,90,"Clouds","overcast clouds","2017-02-11 08:00:00",2098
"None",1.60000000000002,0,0,75,"Clouds","broken clouds","2017-02-11 09:00:00",3155
"None",2.27000000000004,0,0,1,"Clear","sky is clear","2017-02-11 10:00:00",4247
"None",2.58000000000004,0,0,1,"Clear","sky is clear","2017-02-11 11:00:00",4645
"None",3.60000000000002,0,0,1,"Clear","sky is clear","2017-02-11 12:00:00",5020
"None",4.21000000000004,0,0,1,"Clear","sky is clear","2017-02-11 13:00:00",4928
"None",5.20000000000005,0,0,1,"Clear","sky is clear","2017-02-11 14:00:00",4986
"None",5.73000000000002,0,0,1,"Clear","sky is clear","2017-02-11 15:00:00",4815
"None",5.36000000000001,0,0,40,"Clouds","scattered clouds","2017-02-11 16:00:00",4760
"None",4.86000000000001,0,0,40,"Clouds","scattered clouds","2017-02-11 17:00:00",4984
"None",4.01000000000005,0,0,90,"Clouds","overcast clouds","2017-02-11 18:00:00",4739
"None",3.25,0,0,90,"Clouds","overcast clouds","2017-02-11 19:00:00",3605
"None",2.80000000000001,0,0,90,"Clouds","overcast clouds","2017-02-11 20:00:00",2862
"None",2.67000000000002,0,0,90,"Drizzle","drizzle","2017-02-11 21:00:00",2835
"None",2.67000000000002,0,0,90,"Rain","moderate rain","2017-02-11 21:00:00",2835
"None",2.60000000000002,0,0,90,"Rain","moderate rain","2017-02-11 22:00:00",2489
"None",2.60000000000002,0,0,90,"Drizzle","drizzle","2017-02-11 22:00:00",2489
"None",2.69,0,0,1,"Rain","light rain","2017-02-11 23:00:00",1822
"None",2.69,0,0,1,"Drizzle","light intensity drizzle","2017-02-11 23:00:00",1822
"None",2.69,0,0,1,"Mist","mist","2017-02-11 23:00:00",1822
"None",2.73000000000002,0,0,40,"Rain","light rain","2017-02-12 00:00:00",1196
"None",2.73000000000002,0,0,40,"Mist","mist","2017-02-12 00:00:00",1196
"None",2.73000000000002,0,0,40,"Drizzle","light intensity drizzle","2017-02-12 00:00:00",1196
"None",2.73000000000002,0,0,40,"Rain","light rain","2017-02-12 01:00:00",829
"None",2.73000000000002,0,0,40,"Mist","mist","2017-02-12 01:00:00",829
"None",2.73000000000002,0,0,40,"Drizzle","drizzle","2017-02-12 01:00:00",829
"None",3,0,0,1,"Drizzle","light intensity drizzle","2017-02-12 02:00:00",538
"None",3,0,0,1,"Mist","mist","2017-02-12 02:00:00",538
"None",2.57000000000005,0,0,1,"Drizzle","light intensity drizzle","2017-02-12 03:00:00",334
"None",2.40000000000003,0,0,90,"Clouds","overcast clouds","2017-02-12 04:00:00",265
"None",1.60000000000002,0,0,40,"Clouds","scattered clouds","2017-02-12 05:00:00",429
"None",0.07000000000005,0,0,1,"Clear","sky is clear","2017-02-12 06:00:00",774
"None",-1.19999999999999,0,0,1,"Clear","sky is clear","2017-02-12 07:00:00",1084
"None",-1.79999999999995,0,0,1,"Clear","sky is clear","2017-02-12 08:00:00",1789
"None",-1.78999999999996,0,0,5,"Clear","sky is clear","2017-02-12 09:00:00",2666
"None",-0.729999999999961,0,0,1,"Clear","sky is clear","2017-02-12 10:00:00",3517
"None",0.270000000000039,0,0,5,"Clear","sky is clear","2017-02-12 11:00:00",3952
"None",1.27000000000004,0,0,1,"Clear","sky is clear","2017-02-12 12:00:00",4297
"None",2.13,0,0,1,"Clear","sky is clear","2017-02-12 13:00:00",4679
"None",2.73000000000002,0,0,1,"Clear","sky is clear","2017-02-12 14:00:00",4538
"None",3.25,0,0,1,"Clear","sky is clear","2017-02-12 15:00:00",4342
"None",3.72000000000003,0,0,1,"Clear","sky is clear","2017-02-12 16:00:00",4775
"None",3.38,0,0,1,"Clear","sky is clear","2017-02-12 17:00:00",5766
"None",2.38,0,0,1,"Clear","sky is clear","2017-02-12 18:00:00",3964
"None",1.60000000000002,0,0,1,"Clear","sky is clear","2017-02-12 19:00:00",3168
"None",0.379999999999995,0,0,1,"Clear","sky is clear","2017-02-12 20:00:00",2631
"None",-0.129999999999995,0,0,1,"Clear","sky is clear","2017-02-12 21:00:00",2208
"None",-1.31,0,0,1,"Clear","sky is clear","2017-02-12 22:00:00",1723
"None",-1.65999999999997,0,0,1,"Clear","sky is clear","2017-02-12 23:00:00",1069
"None",-2.19,0,0,1,"Clear","sky is clear","2017-02-13 00:00:00",645
"None",-2.13,0,0,1,"Clear","sky is clear","2017-02-13 01:00:00",402
"None",-2.33999999999997,0,0,1,"Clear","sky is clear","2017-02-13 02:00:00",324
"None",-2.56999999999999,0,0,1,"Clear","sky is clear","2017-02-13 03:00:00",368
"None",-2.81,0,0,1,"Clear","sky is clear","2017-02-13 04:00:00",869
"None",-2.56999999999999,0,0,1,"Clear","sky is clear","2017-02-13 05:00:00",2703
"None",-2.94,0,0,1,"Clear","sky is clear","2017-02-13 06:00:00",5717
"None",-2.59999999999997,0,0,1,"Clear","sky is clear","2017-02-13 07:00:00",6643
"None",-2.13,0,0,1,"Clear","sky is clear","2017-02-13 08:00:00",6255
"None",-0.399999999999977,0,0,1,"Clear","sky is clear","2017-02-13 09:00:00",4943
"None",1.93000000000001,0,0,1,"Clear","sky is clear","2017-02-13 10:00:00",4447
"None",3.60000000000002,0,0,1,"Clear","sky is clear","2017-02-13 11:00:00",4558
"None",5.27000000000004,0,0,1,"Clear","sky is clear","2017-02-13 12:00:00",4627
"None",5.80000000000001,0,0,1,"Clear","sky is clear","2017-02-13 13:00:00",4794
"None",6.67000000000002,0,0,1,"Clear","sky is clear","2017-02-13 14:00:00",4930
"None",7.5,0,0,1,"Clear","sky is clear","2017-02-13 15:00:00",5568
"None",-1.33499999999998,0,0,0,"Clear","Sky is Clear","2017-02-14 01:00:00",332
"None",-2.61399999999998,0,0,0,"Clear","Sky is Clear","2017-02-14 02:00:00",266
"None",-2.61399999999998,0,0,0,"Clear","Sky is Clear","2017-02-14 03:00:00",322
"None",-2.61399999999998,0,0,0,"Clear","Sky is Clear","2017-02-14 04:00:00",831
"None",-3.32799999999997,0,0,0,"Clear","Sky is Clear","2017-02-14 05:00:00",2746
"None",-3.32799999999997,0,0,0,"Clear","Sky is Clear","2017-02-14 06:00:00",5774
"None",-3.32799999999997,0,0,0,"Clear","Sky is Clear","2017-02-14 07:00:00",6355
"None",-1.089,0,0,24,"Clouds","few clouds","2017-02-14 08:00:00",6003
"None",0.0170000000000528,0,0,0,"Clear","Sky is Clear","2017-02-14 09:00:00",5153
"None",0.0170000000000528,0,0,0,"Clear","Sky is Clear","2017-02-14 10:00:00",4395
"None",4.20300000000003,0,0,8,"Clear","sky is clear","2017-02-14 11:00:00",4650
"None",4.20300000000003,0,0,8,"Clear","sky is clear","2017-02-14 12:00:00",4915
"None",4.20300000000003,0,0,8,"Clear","sky is clear","2017-02-14 13:00:00",4811
"None",2.31,0,0,36,"Clouds","scattered clouds","2017-02-14 14:00:00",5098
"None",2.31,0,0,36,"Clouds","scattered clouds","2017-02-14 15:00:00",5892
"None",2.31,0,0,36,"Clouds","scattered clouds","2017-02-14 16:00:00",6530
"None",-2.06299999999999,0,0,0,"Clear","Sky is Clear","2017-02-14 17:00:00",6093
"None",-2.06299999999999,0,0,0,"Clear","Sky is Clear","2017-02-14 18:00:00",4734
"None",-2.06299999999999,0,0,0,"Clear","Sky is Clear","2017-02-14 19:00:00",3376
"None",-4.31799999999998,0,0,0,"Clear","Sky is Clear","2017-02-14 20:00:00",2715
"None",-4.31799999999998,0,0,0,"Clear","Sky is Clear","2017-02-14 21:00:00",3111
"None",-4.31799999999998,0,0,0,"Clear","Sky is Clear","2017-02-14 22:00:00",3604
"None",-5.89599999999996,0,0,0,"Clear","Sky is Clear","2017-02-14 23:00:00",1296
"None",-5.89599999999996,0,0,0,"Clear","Sky is Clear","2017-02-15 00:00:00",671
"None",-5.89599999999996,0,0,0,"Clear","Sky is Clear","2017-02-15 01:00:00",368
"None",-7.72099999999995,0,0,0,"Clear","Sky is Clear","2017-02-15 02:00:00",287
"None",-7.72099999999995,0,0,0,"Clear","Sky is Clear","2017-02-15 03:00:00",335
"None",-7.72099999999995,0,0,0,"Clear","Sky is Clear","2017-02-15 04:00:00",884
"None",-9.35799999999995,0,0,0,"Clear","Sky is Clear","2017-02-15 05:00:00",2731
"None",-9.35799999999995,0,0,0,"Clear","Sky is Clear","2017-02-15 06:00:00",5810
"None",-9.35799999999995,0,0,0,"Clear","Sky is Clear","2017-02-15 07:00:00",6830
"None",-8.25399999999996,0,0,8,"Clear","sky is clear","2017-02-15 08:00:00",6036
"None",-8.25399999999996,0,0,8,"Clear","sky is clear","2017-02-15 09:00:00",5176
"None",-7.959,0,0,0,"Clear","Sky is Clear","2017-02-15 10:00:00",4440
"None",-2.59999999999997,0,0,0,"Clear","Sky is Clear","2017-02-15 11:00:00",4703
"None",-2.59999999999997,0,0,0,"Clear","Sky is Clear","2017-02-15 12:00:00",4880
"None",-2.59999999999997,0,0,0,"Clear","Sky is Clear","2017-02-15 13:00:00",4873
"None",0.789000000000044,0,0,0,"Clear","Sky is Clear","2017-02-15 14:00:00",5206
"None",0.789000000000044,0,0,0,"Clear","Sky is Clear","2017-02-15 15:00:00",5605
"None",0.789000000000044,0,0,0,"Clear","Sky is Clear","2017-02-15 16:00:00",6601
"None",-1.80899999999997,0,0,8,"Clear","sky is clear","2017-02-15 17:00:00",6093
"None",-1.80899999999997,0,0,8,"Clear","sky is clear","2017-02-15 18:00:00",4844
"None",-1.80899999999997,0,0,8,"Clear","sky is clear","2017-02-15 19:00:00",3502
"None",-5.375,0,0,0,"Clear","Sky is Clear","2017-02-15 20:00:00",2844
"None",-5.375,0,0,0,"Clear","Sky is Clear","2017-02-15 21:00:00",2727
"None",-5.375,0,0,0,"Clear","Sky is Clear","2017-02-15 22:00:00",1722
"None",-5.36499999999995,0,0,0,"Clear","Sky is Clear","2017-02-15 23:00:00",1050
"None",-5.36499999999995,0,0,0,"Clear","Sky is Clear","2017-02-16 00:00:00",711
"None",-5.36499999999995,0,0,0,"Clear","Sky is Clear","2017-02-16 01:00:00",504
"None",-5.11099999999999,0,0,8,"Clear","sky is clear","2017-02-16 02:00:00",418
"None",-5.11099999999999,0,0,8,"Clear","sky is clear","2017-02-16 03:00:00",468
"None",-5.11099999999999,0,0,8,"Clear","sky is clear","2017-02-16 04:00:00",933
"None",-4.76900000000001,0,0,24,"Clouds","few clouds","2017-02-16 05:00:00",2755
"None",-4.76900000000001,0,0,24,"Clouds","few clouds","2017-02-16 06:00:00",5721
"None",-4.76900000000001,0,0,24,"Clouds","few clouds","2017-02-16 07:00:00",6888
"None",-2.67899999999997,0,0,20,"Clouds","few clouds","2017-02-16 08:00:00",6137
"None",-2.67899999999997,0,0,20,"Clouds","few clouds","2017-02-16 09:00:00",5040
"None",-2.67899999999997,0,0,20,"Clouds","few clouds","2017-02-16 10:00:00",4510
"None",3.11900000000003,0,0,68,"Clouds","broken clouds","2017-02-16 11:00:00",4739
"None",3.11900000000003,0,0,68,"Clouds","broken clouds","2017-02-16 12:00:00",4864
"None",3.11900000000003,0,0,68,"Clouds","broken clouds","2017-02-16 13:00:00",5039
"None",6.40500000000003,0,0,76,"Clouds","broken clouds","2017-02-16 14:00:00",5365
"None",6.40500000000003,0,0,76,"Clouds","broken clouds","2017-02-16 15:00:00",5681
"None",6.40500000000003,0,0,76,"Clouds","broken clouds","2017-02-16 16:00:00",6564
"None",3.68000000000001,0,0,20,"Clouds","few clouds","2017-02-16 17:00:00",6273
"None",3.68000000000001,0,0,20,"Clouds","few clouds","2017-02-16 18:00:00",4663
"None",3.68000000000001,0,0,20,"Clouds","few clouds","2017-02-16 19:00:00",3399
"None",0.624000000000024,0,0,12,"Clouds","few clouds","2017-02-16 20:00:00",2934
"None",0.624000000000024,0,0,12,"Clouds","few clouds","2017-02-16 21:00:00",3283
"None",0.624000000000024,0,0,12,"Clouds","few clouds","2017-02-16 22:00:00",3751
"None",-0.560999999999979,0,0,0,"Clear","Sky is Clear","2017-02-16 23:00:00",1319
"None",-0.560999999999979,0,0,0,"Clear","Sky is Clear","2017-02-17 00:00:00",692
"None",-0.560999999999979,0,0,0,"Clear","Sky is Clear","2017-02-17 01:00:00",402
"None",-2.39400000000001,0,0,0,"Clear","Sky is Clear","2017-02-17 02:00:00",325
"None",-2.39400000000001,0,0,0,"Clear","Sky is Clear","2017-02-17 03:00:00",349
"None",-2.39400000000001,0,0,0,"Clear","Sky is Clear","2017-02-17 04:00:00",828
"None",-3.17099999999994,0,0,0,"Clear","Sky is Clear","2017-02-17 05:00:00",2577
"None",-3.17099999999994,0,0,0,"Clear","Sky is Clear","2017-02-17 06:00:00",5465
"None",-3.17099999999994,0,0,0,"Clear","Sky is Clear","2017-02-17 07:00:00",6370
"None",2.00300000000004,0,0,0,"Clear","Sky is Clear","2017-02-17 08:00:00",5960
"None",2.00300000000004,0,0,0,"Clear","Sky is Clear","2017-02-17 09:00:00",5207
"None",3.26100000000002,0,0,0,"Clear","Sky is Clear","2017-02-17 10:00:00",4841
"None",13.222,0,0,0,"Clear","Sky is Clear","2017-02-17 11:00:00",5259
"None",13.222,0,0,0,"Clear","Sky is Clear","2017-02-17 12:00:00",5385
"None",13.222,0,0,0,"Clear","Sky is Clear","2017-02-17 13:00:00",5351
"None",15.417,0,0,0,"Clear","Sky is Clear","2017-02-17 14:00:00",5474
"None",15.417,0,0,0,"Clear","Sky is Clear","2017-02-17 15:00:00",5955
"None",15.417,0,0,0,"Clear","Sky is Clear","2017-02-17 16:00:00",6571
"None",10.658,0,0,0,"Clear","Sky is Clear","2017-02-17 17:00:00",5633
"None",10.658,0,0,0,"Clear","Sky is Clear","2017-02-17 18:00:00",5000
"None",10.658,0,0,0,"Clear","Sky is Clear","2017-02-17 19:00:00",3915
"None",6.36400000000003,0,0,8,"Clear","sky is clear","2017-02-17 20:00:00",3199
"None",6.36400000000003,0,0,8,"Clear","sky is clear","2017-02-17 21:00:00",3124
"None",6.36400000000003,0,0,8,"Clear","sky is clear","2017-02-17 22:00:00",2576
"None",3.45800000000003,0,0,0,"Clear","Sky is Clear","2017-02-17 23:00:00",1813
